movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,rating
45666,Nacho Libre,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9285714285714284
45668,"Lake House, The",2006,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3.125
45672,Click,2006,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2.55
45679,"Seventh Victim, The",1943,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4.0
45720,"Devil Wears Prada, The",2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1428571428571432
45722,Pirates of the Caribbean: Dead Man's Chest,2006,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.415254237288136
45726,"You, Me and Dupree",2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
45728,Clerks II,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
45730,Lady in the Water,2006,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2.25
45732,My Super Ex-Girlfriend,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.25
45837,Let It Be,1970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75
45880,Marie Antoinette,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.75
45928,Who Killed the Electric Car?,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
45942,"Mother and the Whore, The (Maman et la putain, La)",1973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
45950,"Inconvenient Truth, An",2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7894736842105265
45969,Career Opportunities,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
45987,Chuck Berry Hail! Hail! Rock 'n' Roll,1987,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0
46062,High School Musical,2006,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3.5
46322,Jet Li's Fearless (Huo Yuan Jia),2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.083333333333333
46337,Garfield: A Tail of Two Kitties,2006,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25
46347,Metal: A Headbanger's Journey,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
46530,Superman Returns,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.6153846153846154
46544,Edward II,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5
46559,"Road to Guantanamo, The",2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
46561,Leonard Cohen: I'm Your Man,2005,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0
46574,"OH in Ohio, The",2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
46578,Little Miss Sunshine,2006,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.907894736842105
46664,"Fallen Idol, The",1948,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.5
46723,Babel,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.5625
46772,Strangers with Candy,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
46850,Wordplay,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
46855,Army of Shadows (L'armée des ombres),1969,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3.5
46865,Little Man,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75
46919,End of the Spear,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
46948,Monster House,2006,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.25
46965,Snakes on a Plane,2006,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.75
46967,Scoop,2006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.75
46970,Talladega Nights: The Ballad of Ricky Bobby,2006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0588235294117645
46972,Night at the Museum,2006,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.055555555555556
46974,World Trade Center,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
46976,Stranger than Fiction,2006,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,3.6625
47044,Miami Vice,2006,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2.7
47092,On Dangerous Ground,1952,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4.5
47099,"Pursuit of Happyness, The",2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7916666666666665
47122,John Tucker Must Die,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
47124,"Ant Bully, The",2006,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.75
47148,Mrs. Palfrey at the Claremont,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5
47152,Cria Cuervos,1976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.25
47196,"Rainmaker, The",1956,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5
47200,Crank,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1428571428571432
47202,"Secret Life of Words, The",2005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
47254,Chaos,2005,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.75
47261,"Night Listener, The",2006,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.0
47274,Murmur of the Heart (Le souffle au coeur),1971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
47287,Compulsion,1959,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.5
47330,Dirty Mary Crazy Larry,1974,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0
47382,Step Up,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.25
47384,Zoom,2006,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2.5
47404,Mind Game,2004,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,4.0
47423,Half Nelson,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.75
47465,Tideland,2005,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3.5
47491,Adam's Apples (Adams æbler),2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.25
47493,Cabin in the Sky,1943,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0
47518,Accepted,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5909090909090913
47606,Captain January,1936,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
47610,"Illusionist, The",2006,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3.727272727272727
47629,The Queen,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4
47640,Beerfest,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6875
47714,Blithe Spirit,1945,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,3.0
47721,"Red Balloon, The (Ballon rouge, Le)",1956,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.1
47728,Green for Danger,1946,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0
47810,"Wicker Man, The",2006,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1.0
47815,Crossover,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
47894,"Wind That Shakes the Barley, The",2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0
47937,Severance,2006,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0
47950,Hollywoodland,2006,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2.833333333333333
47952,"Covenant, The",2006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0
47978,SherryBaby,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
47997,Idiocracy,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.136363636363636
47999,Jesus Camp,2006,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.583333333333333
48032,"Tiger and the Snow, The (La tigre e la neve)",2005,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,4.0
48043,"Fountain, The",2006,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3.125
48061,Snoopy Come Home,1972,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5
48082,"Science of Sleep, The (La science des rêves)",2006,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,3.2777777777777777
48142,"Black Dahlia, The",2006,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3.0
48159,Everyone's Hero,2006,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
48165,"Seventh Continent, The (Der siebente Kontinent)",1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5
48198,Streamers,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
48231,Taxidermia,2006,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3.5
48262,"Bridge, The",2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75
48268,Empire Falls,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
48301,"Private Life of Henry VIII, The",1933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
48304,Apocalypto,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
48319,Flyboys,2006,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.75
48322,Jackass Number Two,2006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.272727272727273
48394,"Pan's Labyrinth (Laberinto del fauno, El)",2006,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3.6730769230769234
48414,Open Season,2006,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
48501,G.O.R.A.,2004,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5
48516,"Departed, The",2006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.2023809523809526
48518,"Texas Chainsaw Massacre: The Beginning, The",2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0
48520,Employee of the Month,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
48522,Stormbreaker (Alex Rider: Operation Stormbreaker),2006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
48560,Running With Scissors,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.75
48593,Man of the Year,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
48596,"Marine, The",2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
48660,"Elementary Particles, The (Elementarteilchen)",2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
48682,Offside,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
48696,Little Children,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.888888888888889
48698,Deliver Us from Evil,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333
48738,"Last King of Scotland, The",2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.033333333333333
48741,"U.S. vs. John Lennon, The",2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
48744,Shortbus,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.25
48774,Children of Men,2006,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.6279069767441863
48780,"Prestige, The",2006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,4.125
48783,Flags of Our Fathers,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.875
48791,Flicka,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
48817,Sleeping Dogs Lie (a.k.a. Stay),2006,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5
48856,"Guide to Recognizing Your Saints, A",2006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.5
48877,Saw III,2006,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2.8571428571428568
48972,Lunacy (Sílení),2006,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
48982,Flushed Away,2006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
48997,Perfume: The Story of a Murderer,2006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.2222222222222223
49132,Shut Up & Sing,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
49220,For Your Consideration,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
49225,Street Fight,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
49265,Shooting Dogs (a.k.a. Beyond the Gates),2005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4.0
49272,Casino Royale,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8770491803278686
49274,Happy Feet,2006,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1666666666666665
49278,Déjà Vu (Deja Vu),2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.4615384615384617
49280,Bobby,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
49286,"Holiday, The",2006,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2692307692307687
49299,Luna de Avellaneda,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
49314,Harsh Times,2006,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.5
49394,Simon of the Desert (Simón del desierto),1965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
49396,Tenacious D in The Pick of Destiny,2006,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5
49526,National Lampoon's Van Wilder: The Rise of Taj,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
49528,Turistas,2006,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2.25
49530,Blood Diamond,2006,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,4.04054054054054
49647,Charlotte's Web,2006,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.5
49649,Eragon,2006,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1666666666666665
49651,Rocky Balboa,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6
49688,"Dam Busters, The",1955,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
49772,"Painted Veil, The",2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5
49817,"Plague Dogs, The",1982,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
49822,"Good Shepherd, The",2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.25
49824,Dreamgirls,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.25
49902,"Decameron, The (Decameron, Il)",1971,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
49910,Freedom Writers,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
49932,Inland Empire,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.1666666666666665
49957,"History Boys, The",2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5
49961,Notes on a Scandal,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia),2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.25
50011,"Bothersome Man, The (Brysomme mannen, Den)",2006,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,4.5
50064,"Good German, The",2006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.0
50068,Letters from Iwo Jima,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.045454545454546
50147,Black Christmas,2006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.0
50160,Miss Potter,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
50162,Arthur and the Invisibles,2007,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
50245,Alice in the Cities (Alice in den Stadten),1974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5
50259,Old Joy,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
50442,Alpha Dog,2007,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
50445,"Hitcher, The",2007,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.5
50514,After the Wedding (Efter brylluppet),2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
50583,Linda Linda Linda,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
50601,Bridge to Terabithia,2007,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.625
50641,House (Hausu),1977,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.75
50651,Kenny,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
50685,Waitress,2007,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5
50703,"Secret, The",2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
50740,Seven Up!,1964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
50792,Catch and Release,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5
50794,Smokin' Aces,2006,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.5
50798,Epic Movie,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
50802,Because I Said So,2007,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.25
50804,Hannibal Rising,2007,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.25
50806,Norbit,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5
50842,"Boss of It All, The (Direktøren for det hele)",2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
50851,Cocaine Cowboys,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75
50872,Ratatouille,2007,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.983050847457627
50912,"Paris, I Love You (Paris, je t'aime)",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.625
50923,"Astronaut Farmer, The",2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
50954,It's a Boy Girl Thing,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.75
51044,Magical Mystery Tour,1967,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
51077,Ghost Rider,2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.2857142857142856
51080,Breach,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.9
51084,Music and Lyrics,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1875
51091,Black Snake Moan,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
51094,Gray Matters,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5
51127,loudQUIETloud: A Film About the Pixies,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
51174,Factory Girl,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
51207,Street Trash,1987,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.5
51255,Hot Fuzz,2007,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3.761904761904762
51304,Karla,2006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.5
51357,Citizen X,1995,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.0
51372,"""Great Performances"" Cats",1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.75
51380,"Canterbury Tales, The (I racconti di Canterbury)",1972,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
51412,Next,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5
51418,Breaking and Entering,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
51471,Amazing Grace,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0
51540,Zodiac,2007,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.925
51575,Wild Hogs,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
51698,"Last Mimzy, The",2007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
51705,Priceless (Hors de prix),2006,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
51709,"Host, The (Gwoemul)",2006,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,4.0
51773,"America, America",1963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
51834,Becoming Jane,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.25
51884,"Namesake, The",2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
51925,Premonition,2007,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2.75
51927,Dead Silence,2007,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3.0
51931,Reign Over Me,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
51935,Shooter,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.214285714285714
51937,"Hills Have Eyes II, The",2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.5
51939,TMNT (Teenage Mutant Ninja Turtles),2007,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
52241,"Lookout, The",2007,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.5
52245,Blades of Glory,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1428571428571432
52281,Grindhouse,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,3.6666666666666665
52287,Meet the Robinsons,2007,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3125
52319,Inglorious Bastards (Quel maledetto treno blindato),1978,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
52328,Sunshine,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.4090909090909087
52378,No Way Out,1950,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.5
52435,How the Grinch Stole Christmas!,1966,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.8846153846153846
52456,Perfect Stranger,2007,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3.5
52458,Disturbia,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.65
52460,Pathfinder,2007,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2.0
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3.75
52528,Tristana,1970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
52545,Puccini for Beginners,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
52579,"Vie en Rose, La (Môme, La)",2007,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.5
52604,Fracture,2007,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3.5
52606,Big Nothing,2006,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3.5
52617,Woman on the Beach (Haebyeonui yeoin),2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
52644,Vacancy,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.833333333333333
52666,Benny's Video,1992,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.375
52668,In the Land of Women,2007,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5
52694,Mr. Bean's Holiday,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25
52712,"Invisible, The",2007,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,3.0
52717,"Condemned, The",2007,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.5
52730,It's a Very Merry Muppet Christmas Movie,2002,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
52831,Maniac Cop,1988,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.0
52885,Paprika (Papurika),2006,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.090909090909091
52913,Sylvia Scarlett,1935,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
