"gender","wave","match","attr1_1","sinc1_1","intel1_1","fun1_1"
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,1,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,0,14,18,20,18
0,9,1,14,18,20,18
0,9,1,14,18,20,18
0,9,0,14,18,20,18
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,15.38,19.23,17.31,19.23
0,9,0,17.5,17.5,20,12.5
0,9,1,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,1,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,1,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,1,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,1,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,0,17.5,17.5,20,12.5
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,1,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,1,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,1,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,13.21,18.87,18.87,16.98
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,1,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,17.31,17.31,17.31
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,1,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,1,15.38,19.23,19.23,19.23
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,16,20,18,20
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,19.61,15.69,17.65,15.69
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,1,15.38,17.31,19.23,19.23
0,9,1,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,15.38,17.31,19.23,19.23
0,9,0,14.58,16.67,20.83,18.75
0,9,0,14.58,16.67,20.83,18.75
0,9,0,14.58,16.67,20.83,18.75
0,9,0,14.58,16.67,20.83,18.75
0,9,1,14.58,16.67,20.83,18.75
0,9,0,14.58,16.67,20.83,18.75
0,9,1,14.58,16.67,20.83,18.75
0,9,1,14.58,16.67,20.83,18.75
0,9,0,14.58,16.67,20.83,18.75
0,9,1,14.58,16.67,20.83,18.75
0,9,1,14.58,16.67,20.83,18.75
0,9,1,14.58,16.67,20.83,18.75
0,9,0,14.58,16.67,20.83,18.75
0,9,0,14.58,16.67,20.83,18.75
0,9,0,14.58,16.67,20.83,18.75
0,9,0,14.58,16.67,20.83,18.75
0,9,1,14.58,16.67,20.83,18.75
0,9,0,14.58,16.67,20.83,18.75
0,9,0,14.58,16.67,20.83,18.75
0,9,1,14.58,16.67,20.83,18.75
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,1,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,1,17.31,13.46,17.31,19.23
0,9,1,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,17.31,13.46,17.31,19.23
0,9,0,11.54,13.46,19.23,19.23
0,9,1,11.54,13.46,19.23,19.23
0,9,0,11.54,13.46,19.23,19.23
0,9,1,11.54,13.46,19.23,19.23
0,9,0,11.54,13.46,19.23,19.23
0,9,1,11.54,13.46,19.23,19.23
0,9,1,11.54,13.46,19.23,19.23
0,9,0,11.54,13.46,19.23,19.23
0,9,0,11.54,13.46,19.23,19.23
0,9,0,11.54,13.46,19.23,19.23
0,9,1,11.54,13.46,19.23,19.23
0,9,0,11.54,13.46,19.23,19.23
0,9,1,11.54,13.46,19.23,19.23
0,9,1,11.54,13.46,19.23,19.23
0,9,0,11.54,13.46,19.23,19.23
0,9,1,11.54,13.46,19.23,19.23
0,9,1,11.54,13.46,19.23,19.23
0,9,1,11.54,13.46,19.23,19.23
0,9,0,11.54,13.46,19.23,19.23
0,9,1,11.54,13.46,19.23,19.23
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,0,13.04,21.74,17.39,17.39
0,9,1,20,15.56,20,15.56
0,9,1,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,1,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,20,15.56,20,15.56
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,1,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,1,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,16.36,16.36,18.18,18.18
0,9,0,14.29,18.37,18.37,16.33
0,9,1,14.29,18.37,18.37,16.33
0,9,0,14.29,18.37,18.37,16.33
0,9,1,14.29,18.37,18.37,16.33
0,9,0,14.29,18.37,18.37,16.33
0,9,1,14.29,18.37,18.37,16.33
0,9,0,14.29,18.37,18.37,16.33
0,9,1,14.29,18.37,18.37,16.33
0,9,0,14.29,18.37,18.37,16.33
0,9,0,14.29,18.37,18.37,16.33
0,9,1,14.29,18.37,18.37,16.33
0,9,0,14.29,18.37,18.37,16.33
0,9,1,14.29,18.37,18.37,16.33
0,9,0,14.29,18.37,18.37,16.33
0,9,1,14.29,18.37,18.37,16.33
0,9,0,14.29,18.37,18.37,16.33
0,9,0,14.29,18.37,18.37,16.33
0,9,1,14.29,18.37,18.37,16.33
0,9,0,14.29,18.37,18.37,16.33
0,9,1,14.29,18.37,18.37,16.33
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,1,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,1,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
0,9,0,15.52,17.24,17.24,17.24
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,1,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,1,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,17.02,21.28,17.02,21.28
1,9,0,14.89,19.15,21.28,19.15
1,9,1,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,1,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,1,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,1,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,1,14.89,19.15,21.28,19.15
1,9,0,14.89,19.15,21.28,19.15
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,7.5,17.5,20,22.5
1,9,0,21.28,17.02,21.28,12.77
1,9,1,21.28,17.02,21.28,12.77
1,9,0,21.28,17.02,21.28,12.77
1,9,1,21.28,17.02,21.28,12.77
1,9,0,21.28,17.02,21.28,12.77
1,9,1,21.28,17.02,21.28,12.77
1,9,1,21.28,17.02,21.28,12.77
1,9,0,21.28,17.02,21.28,12.77
1,9,1,21.28,17.02,21.28,12.77
1,9,0,21.28,17.02,21.28,12.77
1,9,0,21.28,17.02,21.28,12.77
1,9,0,21.28,17.02,21.28,12.77
1,9,0,21.28,17.02,21.28,12.77
1,9,0,21.28,17.02,21.28,12.77
1,9,1,21.28,17.02,21.28,12.77
1,9,0,21.28,17.02,21.28,12.77
1,9,0,21.28,17.02,21.28,12.77
1,9,0,21.28,17.02,21.28,12.77
1,9,1,21.28,17.02,21.28,12.77
1,9,1,21.28,17.02,21.28,12.77
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,1,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,20.51,5.13,23.08,12.82
1,9,0,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,1,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,1,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,1,16.28,16.28,18.6,16.28
1,9,1,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,1,16.28,16.28,18.6,16.28
1,9,1,16.28,16.28,18.6,16.28
1,9,0,16.28,16.28,18.6,16.28
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,1,16.67,16.67,16.67,16.67
1,9,1,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,1,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,0,16.67,16.67,16.67,16.67
1,9,1,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,1,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,1,15.56,17.78,17.78,17.78
1,9,1,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,1,15.56,17.78,17.78,17.78
1,9,0,15.56,17.78,17.78,17.78
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,9.52,19.05,23.81,19.05
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,1,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.39,17.39,19.57,19.57
1,9,0,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,1,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,1,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,1,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,1,17.24,17.24,17.24,17.24
1,9,0,17.24,17.24,17.24,17.24
1,9,0,14.71,14.71,14.71,14.71
1,9,1,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,1,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,14.71,14.71,14.71,14.71
1,9,0,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,1,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,1,25.64,17.95,15.38,20.51
1,9,1,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,1,25.64,17.95,15.38,20.51
1,9,0,25.64,17.95,15.38,20.51
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,1,20,16,18,16
1,9,1,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,0,20,16,18,16
1,9,1,20,16,18,16
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,1,13.51,18.92,21.62,13.51
1,9,0,13.51,18.92,21.62,13.51
1,9,0,21.43,16.67,21.43,16.67
1,9,1,21.43,16.67,21.43,16.67
1,9,0,21.43,16.67,21.43,16.67
1,9,0,21.43,16.67,21.43,16.67
1,9,0,21.43,16.67,21.43,16.67
1,9,0,21.43,16.67,21.43,16.67
1,9,1,21.43,16.67,21.43,16.67
1,9,0,21.43,16.67,21.43,16.67
1,9,0,21.43,16.67,21.43,16.67
1,9,0,21.43,16.67,21.43,16.67
1,9,0,21.43,16.67,21.43,16.67
1,9,0,21.43,16.67,21.43,16.67
